135,No,Triazavirin,Triazavirin,,Health commission of Heilongjiang province,Therapeutic,COVID-19,Small molecule,Antiviral drugs-broad spectrum,Repurposed-Not Approved,,China,Ongoing,Originally developed in Russia for Influenza.,,Phase 3,,Completed,Completed,Completed,Completed,,Completed,Completed,2/15/2020,,,,3,COVID-19,240,No,4,The First Affiliated Hospital of Harbin Medical University - China; The Second Affiliated Hospital of Harbin Medical University - China; The Fourth Affiliated Hospital of Harbin Medical University - China; Heilongijiang Provincial Hospital - China,02/15/2020,05/28/2020,05/28/2020,http://www.chictr.org.cn/showprojen.aspx?proj=49723,,,,,,,,Matthew,4/26/2020,,,,,,4/26/2020
135,Yes,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,https://www.drugbank.ca/drugs/DB15622,https://www.drugbank.ca/drugs/DB15622,https://www.drugbank.ca/drugs/DB15622,,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,https://www.drugbank.ca/drugs/DB15622,,http://www.chictr.org.cn/showprojen.aspx?proj=49723,,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,,,,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,http://www.chictr.org.cn/showprojen.aspx?proj=49723,,,,,,,,,,,,,,,
136,No,azvudine,azvudine,,Henan Provincial People's Hospital,Therapeutic,COVID-19,Small molecule,Antiviral drugs-antiretrovirals,Repurposed-Not Approved,,China,Ongoing,http://www.chictr.org.cn/showprojen.aspx?proj=50507,,Phase 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arshy,4/20/2020,,,,,,4/20/2020
136,Yes,https://www.digitaltrends.com/health-fitness/coronavirus-covid-19-vaccines-treatments-list/,https://www.digitaltrends.com/health-fitness/coronavirus-covid-19-vaccines-treatments-list/,,https://www.digitaltrends.com/health-fitness/coronavirus-covid-19-vaccines-treatments-list/,https://en.wikipedia.org/wiki/Azvudine,http://www.ecns.cn/news/sci-tech/2020-04-15/detail-ifzviiqq6926898.shtml,https://en.wikipedia.org/wiki/Azvudine,https://en.wikipedia.org/wiki/Azvudine,https://en.wikipedia.org/wiki/Azvudine,,http://www.ecns.cn/news/sci-tech/2020-04-15/detail-ifzviiqq6926898.shtml,http://www.ecns.cn/news/sci-tech/2020-04-15/detail-ifzviiqq6926898.shtml,http://www.chictr.org.cn/showprojen.aspx?proj=49532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,No,Pirfenidone,Pirfenidone,Esbriet,Huilan Zhang,Therapeutic,Pneumonia,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Approved,,China,Ongoing,,,Phase 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arshy,4/20/2020,,,,,,4/20/2020
137,Yes,https://en.wikipedia.org/wiki/Pirfenidone,,https://en.wikipedia.org/wiki/Pirfenidone,,,https://clinicaltrials.gov/ct2/show/NCT04282902?term=Pirfenidone&cond=Coronavirus&draw=2&rank=1,https://en.wikipedia.org/wiki/Pirfenidone,https://clinicaltrials.gov/ct2/show/NCT04282902?term=Pirfenidone&cond=Coronavirus&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04282902?term=Pirfenidone&cond=Coronavirus&draw=2&rank=1,,https://clinicaltrials.gov/ct2/show/NCT04282902?term=Pirfenidone&cond=Coronavirus&draw=2&rank=1,,,,https://clinicaltrials.gov/ct2/show/NCT04282902?term=Pirfenidone&cond=Coronavirus&draw=2&rank=1,,,,,,,,,,,,,Phase 3,,294,,,,2/4/2020,4/30/2020,6/1/2020,,,,,,,,,Arshy,,,,,,,
138,No,Chloroquine,Chloroquine,,Hwa Mei Hospital; University of Chinese Academy of Sciences,Therapeutic,COVID-19,Small molecule,Antimalarial drugs,Repurposed-Approved,,China,Ongoing,,,Phase 3,,,,,,,,,,,,,3,COVID-19,294,No,1,Tongji hospital affiliated to huazhong university of science and technology - Wuhan - Hubei - China,2/4/20,4/30/20,6/1/20,,,,,,,,,Arshy,4/20/2020,,,,,,4/20/2020
138,Yes,https://apps.who.int/trialsearch/Trial2.aspx?TrialID=ChiCTR2000029935,https://apps.who.int/trialsearch/Trial2.aspx?TrialID=ChiCTR2000029935,,https://apps.who.int/trialsearch/Trial2.aspx?TrialID=ChiCTR2000029935,,,https://en.wikipedia.org/wiki/Chloroquine#Medical_uses,https://en.wikipedia.org/wiki/Chloroquine#Medical_uses,https://en.wikipedia.org/wiki/Chloroquine#Medical_uses,,https://apps.who.int/trialsearch/Trial2.aspx?TrialID=ChiCTR2000029935,https://apps.who.int/trialsearch/Trial2.aspx?TrialID=ChiCTR2000029935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,No,XueBiJing,XueBiJing,XueBiJing,Jingzhou First People's Hospital,Therapeutic,Pneumonia,Other,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Approved,N/A,China,Ongoing,Traditional Chinese Medicine; 5-herb combination,,Phase 1,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,Completed,2/18/2020,,,,,,1,COVID-19,60,No,1,Jingzhou First People's Hospital - Hubei - China,02/18/2020,,,http://www.chictr.org.cn/showprojen.aspx?proj=50306,,,,,,,,Gabbie,4/6/2020,,,,,,4/6/2020
139,Yes,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,https://reader.elsevier.com/reader/sd/pii/S0254627211600113?token=59E71863CD81881AD517D44BB2CFB5E0524ACEE75F7729C3AEEE19F30F987FC7F744F2B5CEC187F763578C32AA680098,https://clinicaltrials.gov/ct2/show/study/NCT03475732,,http://www.chictr.org.cn/showprojen.aspx?proj=50306,https://clinicaltrials.gov/ct2/show/study/NCT03475732,https://clinicaltrials.gov/ct2/show/study/NCT03475732,,https://clinicaltrials.gov/ct2/show/study/NCT03475732,,https://clinicaltrials.gov/ct2/show/NCT03475732,,,,https://clinicaltrials.gov/ct2/show/study/NCT03475732,http://www.chictr.org.cn/showprojen.aspx?proj=50306,,,,,,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,http://www.chictr.org.cn/showprojen.aspx?proj=50306,,,http://www.chictr.org.cn/showprojen.aspx?proj=50306,,,,,,,,,,,,,,,
140,No,Methylprednisolone,Methylprednisolone,,Peking Union Medical College Hospital,Therapeutic,ARDS,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Approved,Zhongda Hospital; Renmin Hospital of Wuhan University,China,Ongoing,,,Phase 2,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,Completed,,1/26/2020,,,,,,,,,,,,,,,,,,,,,,Gabbie,4/6/2020,,,,,,4/6/2020
140,Yes,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://www.drugbank.ca/drugs/DB00959,https://www.drugbank.ca/drugs/DB00959,https://www.drugbank.ca/drugs/DB00959,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,,,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,,https://www.drugbank.ca/drugs/DB00959,,,,https://www.drugbank.ca/drugs/DB00959,,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,,,,,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,https://clinicaltrials.gov/ct2/show/NCT04244591?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=2#contacts,,,,,,,,,,,,,,,
141,No,Favipiravir; Tocilizumab,Favipiravir; Tocilizumab,,Peking University First Hospital,Therapeutic,COVID-19,Other,Other,Repurposed-Approved,N/A,China,Ongoing,Favipiravir - Small molecule; Tocilizumab - protein based; Anti-viral and monoclonal antibody combination,,,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,,3/8/2020,,,,,,0,COVID-19,150,No,9,Anhui Medical University Affiliated First Hospital - Hefei - Anhui - China; Peking University First Hospital - Beijing - China; Cancer Hospital Union Hospital Tongji Medical College Huazhong University of Science and Technology - Hubei - China; Ezhou Central Hospital - Hubei - China; Huoshenshan Hospital of Wuhan - Hubei - China; Jinyintan Hospital of Wuhan - Hubei - China; Tongji Hospital of Huazhong University of Science and Technology - Hubei - China; West Hospital Union Hospital Huazhong University of Science and Technology - Hubei - China; Wuhan Pulmonary Hospital - Hubei - China; Zhongnan Hospital of Wuhan University - Hubei - China,03/08/2020,05/01/2020,05/01/2020,https://clinicaltrials.gov/ct2/show/NCT04310228,Guiqiang Wang,,john131212@sina.com,,,,,Gabbie,4/6/2020,,,,,,4/6/2020
141,Yes,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://www.drugbank.ca/drugs/DB12466; https://www.drugbank.ca/drugs/DB06273,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://www.drugbank.ca/drugs/DB06273 ; https://www.drugbank.ca/unearth/q?utf8=%E2%9C%93&query=favipravir&searcher=drugs,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,,https://www.drugbank.ca/drugs/DB06273 ; https://www.drugbank.ca/unearth/q?utf8=%E2%9C%93&query=favipravir&searcher=drugs,,,,https://www.drugbank.ca/drugs/DB06273 ; https://www.drugbank.ca/unearth/q?utf8=%E2%9C%93&query=favipravir&searcher=drugs,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,,,,,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1#contacts,,,,,,,,,,,,,,,
142,No,RO-0622,RO-0622,Azvudine,People's Hospital of Guangshan County,Therapeutic,COVID-19,Small molecule,Antiviral drugs-antiretrovirals,Repurposed-Not Approved,N/A,China,Ongoing,,,Phase 0,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,N/A,,,,,,,0,COVID-19,20,No,1,People's Hospital of Guangshan County - Henan - China,02/16/2020,04/16/2020,,http://www.chictr.org.cn/showprojen.aspx?proj=49532,,,,,,,,Gabbie,4/7/2020,,,,,,4/7/2020
142,Yes,https://en.wikipedia.org/wiki/Azvudine,https://en.wikipedia.org/wiki/Azvudine,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,https://pubchem.ncbi.nlm.nih.gov/compound/Azvudine#section=Structures,https://www.ncbi.nlm.nih.gov/pubmed/25144636,https://en.wikipedia.org/wiki/Azvudine,,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,,,http://www.chictr.org.cn/showprojen.aspx?proj=49532,,https://en.wikipedia.org/wiki/Azvudine,,,,,,,,,,,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,http://www.chictr.org.cn/showprojen.aspx?proj=49532,,http://www.chictr.org.cn/showprojen.aspx?proj=49532,,,,,,,,,,,,,,,
143,No,Noscapine,Noscapine,Noscovid,Qazvin University of Medical Sciences,Therapeutic,COVID-19,Small molecule,Other,Repurposed-Approved,N/A,Iran,Ongoing,,,Phase 2,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,,,4/17/2020,,,,,2,COVID-19,125,No,1,Velayat Hospital -  Quazvin - Iran,04/17/2020,,,https://en.irct.ir/trial/46576,,,,,,,,Gabbie,4/7/2020,,,,,,4/7/2020
143,Yes,http://ethics.research.ac.ir/ProposalViewEn.php?id=125991,http://ethics.research.ac.ir/ProposalViewEn.php?id=125991,https://www.irct.ir/trial/46576,http://ethics.research.ac.ir/ProposalViewEn.php?id=125991,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,https://www.drugbank.ca/drugs/DB06174,https://pubchem.ncbi.nlm.nih.gov/compound/Noscapine,https://www.drugbank.ca/drugs/DB06174,,http://en.qums.ac.ir/Portal/home/?124884/Velayat-Hospital,https://www.irct.ir/trial/46576,,,https://www.irct.ir/trial/46576,,https://pubchem.ncbi.nlm.nih.gov/compound/Noscapine,,,,,,https://www.irct.ir/trial/46576,,,,,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,https://www.irct.ir/trial/46576,,,https://www.irct.ir/trial/46576,,,,,,,,,,,,,,,
144,No,Bevacizumab,Bevacizumab,Avastin,Qilu Hospital of Shandong University; Genentech Inc.; Roche,Therapeutic,Pneumonia,Protein-based (including monoclonal antibodies),Monoclonal antibodies,Repurposed-Approved,Renmin Hospital of Wuhan University; Ialy Moriggia Pelascini Gravedona Hospital S.p.A; Wuhan University; Jiangbei Union Hospital of Huazhong University of Science and Technology; Shandong Provincial Chest Hospital,China,Ongoing,,,,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,,,,,,,,,COVID-19,140,No,1,Qilu Hospital of Shandong University - Shandong - China,03/17/2020,06/30/2020,07/31/2020,https://clinicaltrials.gov/ct2/show/NCT04305106,Jiaojiao Pang,,jiaojiaopang@126.com,,,,,Gabbie,4/8/2020,,,,,,4/8/2020
144,Yes,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://www.cancerresearchuk.org/about-cancer/cancer-in-general/treatment/cancer-drugs/drugs/bevacizumab,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://www.drugbank.ca/drugs/DB00112,https://www.drugbank.ca/drugs/DB00112,https://www.drugbank.ca/drugs/DB00112,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,,,https://clinicaltrials.gov/ct2/show/NCT04305106,,https://www.cancerresearchuk.org/about-cancer/cancer-in-general/treatment/cancer-drugs/drugs/bevacizumab,,,,https://www.drugs.com/history/avastin.html,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,https://clinicaltrials.gov/ct2/show/NCT04305106,,,,,,,,Gabbie,,,,,,,
145,No,Leflunomide,Leflunomide,,Renmin Hospital of Wuhan University; University of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabbie,4/8/2020,,,,,,4/8/2020
145,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,No,Bromhexine Hydrochloride,Bromhexine Hydrochloride,Bisolvon,Second Affiliated Hospital of Wenzhou Medical University,Therapeutic,Pneumonia,Small molecule,Other,Repurposed-Approved,WanBangDe Pharmaceutical Group Co. Ltd.,China,Ongoing,,,,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,,,,,,,,COVID-19,18,No,1,The Second AffIliated Hospital of Wenzhou Medical University - Zhejiang - China,02/16/2020,05/10/2020,06/01/2020,https://clinicaltrials.gov/ct2/show/NCT04273763,,,,,,NOT RECRUITING,,Gabbie,4/9/2020,,,,,,4/9/2020
